External_ID,Age,Gender,Screen_Time_Hours,Reaction_Time_ms,Memory_Score,Cognitive_Composite
U42638,31,Male,11.6,558.77,76,20.83
U42639,21,Male,11.1,341.81,98,71.96
U42640,26,Female,7.6,593.58,55,7.13
U42641,50,Female,4.1,584.5,51,5.49
U42642,25,Female,5.0,371.87,72,70.84
U42643,32,Male,6.1,356.93,93,71.64
U42644,55,Female,11.1,288.82,78,71.13
U42645,46,Male,1.0,356.21,74,80.69
U42646,18,Female,1.6,394.09,66,64.66
U42647,55,Female,7.8,216.5,60,98.02
U42648,44,Other,11.2,401.11,81,58.65
U42649,31,Male,11.3,248.42,53,67.05
U42650,25,Female,3.9,244.9,45,82.29
U42651,24,Female,3.2,274.29,64,75.02
U42652,41,Male,10.5,249.94,59,73.37
U42653,33,Male,6.1,295.59,63,86.29
U42654,18,Female,8.9,295.22,53,59.11
U42655,59,Female,11.5,349.77,69,51.06
U42656,29,Female,7.1,501.06,76,46.1
U42657,58,Male,2.8,220.12,41,86.75
U42658,27,Female,10.7,340.73,40,57.86
U42659,59,Other,8.5,239.3,91,100.0
U42660,52,Female,4.4,567.19,92,45.19
U42661,51,Female,6.3,434.46,64,49.74
U42662,26,Female,2.7,405.18,40,58.28
U42663,39,Male,10.0,383.43,52,37.82
U42664,54,Female,8.0,477.73,81,41.92
U42665,29,Female,4.7,258.55,61,80.46
U42666,53,Male,11.7,234.12,96,84.69
U42667,59,Female,3.7,347.51,98,96.01
U42668,49,Male,9.6,550.65,98,43.21
U42669,34,Female,12.0,580.82,83,29.88
U42670,19,Female,11.7,273.99,69,90.68
U42671,48,Female,5.7,498.51,96,48.53
U42672,37,Female,8.5,590.89,76,40.79
U42673,55,Female,3.8,598.56,68,25.7
U42674,22,Female,1.1,238.85,97,100.0
U42675,25,Male,11.3,214.96,64,90.4
U42676,33,Male,1.5,265.68,95,96.47
U42677,49,Other,8.7,267.38,59,84.19
U42678,20,Female,10.5,582.18,73,20.54
U42679,26,Female,7.4,442.15,73,59.03
U42680,53,Female,1.4,546.78,79,33.45
U42681,50,Female,7.6,227.03,63,81.84
U42682,23,Male,7.7,469.11,92,55.32
U42683,49,Female,6.8,595.65,44,2.35
U42684,35,Male,3.3,390.88,85,79.44
U42685,21,Other,7.6,287.9,67,77.0
U42686,45,Female,7.5,565.39,76,35.38
U42687,52,Male,7.9,499.49,76,39.26
U42688,51,Male,3.7,303.95,44,42.67
U42689,51,Male,5.0,566.06,98,30.1
U42690,54,Female,9.9,462.0,71,52.33
U42691,50,Male,1.5,358.58,51,70.11
U42692,33,Male,7.6,403.54,60,68.78
U42693,55,Female,5.6,330.41,58,62.83
U42694,54,Male,4.1,537.73,91,42.83
U42695,34,Male,10.2,585.75,73,33.36
U42696,40,Female,12.0,250.51,88,81.17
U42697,28,Male,9.1,302.2,94,81.12
U42698,51,Male,2.3,212.39,45,77.53
U42699,42,Male,1.1,536.13,45,24.4
U42700,36,Male,7.6,477.63,59,24.98
U42701,25,Male,7.7,263.36,67,59.46
U42702,21,Male,2.6,492.55,92,46.61
U42703,23,Female,4.9,290.52,68,82.85
U42704,41,Male,4.4,205.34,86,100.0
U42705,37,Female,10.2,226.24,94,92.29
U42706,20,Male,9.3,286.0,44,58.1
U42707,58,Male,6.1,425.42,49,66.31
U42708,40,Female,8.9,377.77,73,66.93
U42709,36,Female,7.7,554.46,93,36.02
U42710,18,Male,4.1,426.13,94,85.15
U42711,20,Male,2.4,428.23,43,47.23
U42712,40,Male,10.5,254.13,95,87.5
U42713,18,Female,2.6,213.49,70,88.08
U42714,22,Male,5.2,358.41,40,50.14
U42715,45,Other,4.2,361.59,61,69.4
U42716,22,Male,9.1,441.13,41,44.01
U42717,36,Male,11.8,319.81,72,59.42
U42718,30,Female,3.6,535.03,69,38.15
U42719,47,Male,3.2,469.3,88,53.32
U42720,25,Female,1.5,403.82,43,52.73
U42721,34,Male,11.2,545.6,70,35.55
U42722,42,Female,4.1,202.6,54,80.04
U42723,29,Male,1.9,518.84,77,53.2
U42724,46,Male,5.0,395.35,42,40.03
U42725,18,Female,6.3,551.33,69,45.26
U42726,19,Other,7.2,561.05,76,9.51
U42727,51,Male,6.3,362.98,96,66.61
U42728,50,Female,4.0,306.65,53,86.43
U42729,18,Male,1.2,202.41,92,100.0
U42730,27,Male,10.0,341.33,72,66.25
U42731,35,Male,7.3,278.7,65,80.12
U42732,39,Male,6.8,415.85,63,52.87
U42733,48,Male,5.8,454.92,82,51.44
U42734,19,Male,1.6,244.64,54,83.79
U42735,40,Female,7.4,210.69,95,100.0
U42736,20,Female,8.6,219.62,76,97.7
U42737,41,Male,1.4,445.71,81,46.56
U42738,42,Female,1.1,524.13,53,54.97
U42739,58,Male,7.1,443.72,81,62.06
U42740,30,Male,5.6,388.47,82,50.72
U42741,27,Other,7.6,215.9,55,94.76
U42742,23,Female,8.3,517.87,47,27.66
U42743,22,Male,11.5,576.8,67,17.56
U42744,56,Female,1.4,406.65,54,54.08
U42745,33,Other,1.1,350.78,67,63.47
U42746,38,Female,4.6,335.86,42,58.96
U42747,59,Male,7.3,540.58,54,2.57
U42748,57,Female,2.9,402.41,73,52.3
U42749,22,Male,2.7,493.77,69,41.26
U42750,50,Female,4.9,502.24,71,40.48
U42751,20,Female,11.6,362.79,89,58.4
U42752,32,Male,6.2,338.53,72,54.28
U42753,27,Male,6.4,481.14,89,46.29
U42754,18,Female,6.2,342.65,79,70.95
U42755,27,Male,9.0,425.36,70,46.27
U42756,33,Female,8.3,486.44,53,46.9
U42757,48,Male,5.4,548.2,63,28.39
U42758,45,Male,10.5,344.41,49,57.23
U42759,54,Female,7.5,577.21,47,1.33
U42760,44,Female,8.9,305.13,46,61.26
U42761,28,Male,7.7,349.69,43,43.67
U42762,38,Male,9.3,251.42,57,77.55
U42763,54,Male,11.1,353.31,87,76.37
U42764,55,Female,4.1,381.45,96,68.48
U42765,51,Male,5.0,231.96,66,98.66
U42766,39,Female,8.1,319.97,94,88.74
U42767,27,Female,2.9,295.22,46,70.75
U42768,21,Male,11.4,525.82,63,27.38
U42769,22,Female,3.3,224.0,72,95.62
U42770,40,Female,11.1,334.2,67,66.55
U42771,33,Male,11.2,386.12,89,58.59
U42772,36,Female,10.3,573.6,51,14.73
U42773,32,Male,11.8,507.43,58,33.21
U42774,42,Female,8.5,589.99,53,10.2
U42775,29,Male,9.9,266.78,58,60.87
U42776,50,Female,1.8,429.64,45,53.15
U42777,59,Male,9.0,513.57,52,19.18
U42778,25,Female,2.6,545.87,52,10.8
U42779,20,Male,3.0,309.53,53,79.63
U42780,56,Male,1.2,284.31,99,91.68
U42781,55,Male,8.7,532.14,94,40.18
U42782,22,Female,5.5,232.24,42,70.5
U42783,56,Male,4.8,236.0,84,96.59
U42784,49,Female,8.0,430.7,75,32.4
U42785,40,Female,6.6,590.47,46,15.75
U42786,36,Other,6.1,284.38,67,85.19
U42787,44,Female,2.2,301.45,57,83.78
U42788,38,Male,1.2,529.48,87,63.27
U42789,51,Female,3.8,397.8,50,56.28
U42790,19,Male,6.7,587.68,48,10.64
U42791,26,Female,8.3,359.49,99,96.7
U42792,48,Female,8.5,321.16,67,56.14
U42793,49,Male,3.9,397.17,83,78.68
U42794,27,Male,10.6,520.82,81,36.32
U42795,53,Female,2.9,262.26,44,76.22
U42796,42,Female,7.7,436.05,68,65.66
U42797,18,Male,8.6,324.66,69,71.25
U42798,39,Female,9.0,346.76,86,67.75
U42799,22,Female,7.4,323.7,74,65.01
U42800,50,Male,11.5,255.49,47,54.47
U42801,34,Male,4.1,329.7,97,99.52
U42802,39,Male,1.1,331.25,55,69.64
U42803,36,Male,1.0,336.13,90,80.96
U42804,52,Female,3.6,252.72,50,79.96
U42805,52,Male,1.4,271.78,92,100.0
U42806,36,Male,7.2,446.12,72,61.59
U42807,44,Male,1.5,243.5,54,96.57
U42808,28,Female,6.6,201.14,92,100.0
U42809,59,Male,9.5,365.84,83,73.04
U42810,45,Female,8.4,393.14,46,43.78
U42811,27,Female,1.3,291.95,70,87.67
U42812,52,Male,9.6,474.91,61,27.45
U42813,35,Female,11.1,445.46,99,63.31
U42814,22,Female,5.5,328.97,75,75.24
U42815,23,Male,10.8,306.01,84,53.34
U42816,39,Female,6.1,476.7,44,35.02
U42817,47,Male,2.7,486.19,68,69.26
U42818,35,Male,10.6,502.32,76,28.36
U42819,18,Female,2.3,358.03,96,77.78
U42820,21,Female,3.9,293.45,80,85.38
U42821,59,Female,4.6,420.03,88,54.62
U42822,41,Male,9.0,500.68,73,24.57
U42823,34,Female,10.1,577.77,88,41.92
U42824,38,Female,1.8,280.39,91,90.29
U42825,25,Other,11.2,330.82,68,54.48
U42826,35,Female,2.7,355.2,57,69.19
U42827,50,Male,8.1,225.92,62,98.24
U42828,47,Female,2.0,331.83,54,84.48
U42829,26,Female,11.4,563.31,77,10.74
U42830,28,Female,3.0,389.08,85,67.23
U42831,21,Male,9.3,463.13,57,41.76
U42832,19,Female,3.2,437.9,46,66.42
U42833,44,Other,6.0,438.94,87,60.34
U42834,35,Female,2.8,316.64,50,79.19
U42835,54,Male,8.5,354.84,44,54.89
U42836,51,Female,5.8,526.17,94,51.1
U42837,28,Male,11.3,231.07,96,68.52
U42838,19,Male,6.9,547.09,49,12.39
U42839,48,Male,9.7,592.0,54,31.06
U42840,42,Male,10.9,211.68,54,74.79
U42841,59,Male,11.0,598.22,89,30.5
U42842,36,Female,5.7,316.7,94,87.79
U42843,49,Female,11.8,294.75,80,77.51
U42844,53,Female,5.7,479.74,68,40.45
U42845,24,Male,4.9,267.24,69,69.91
U42846,31,Male,9.6,598.3,95,44.14
U42847,18,Male,2.0,474.94,88,60.88
U42848,50,Female,2.3,472.92,84,54.17
U42849,51,Male,1.2,581.64,92,55.16
U42850,33,Male,6.3,282.88,56,62.34
U42851,48,Female,3.8,439.24,61,66.05
U42852,19,Male,7.1,506.75,99,60.21
U42853,29,Female,2.8,571.49,47,17.73
U42854,36,Male,1.8,262.24,52,86.43
U42855,32,Male,8.3,490.7,82,47.39
U42856,33,Female,11.4,455.54,99,55.78
U42857,33,Female,4.8,320.17,83,96.46
U42858,45,Male,5.5,299.41,43,68.71
U42859,28,Female,7.3,593.67,89,57.54
U42860,23,Female,4.1,205.97,53,91.86
U42861,44,Male,3.6,585.52,84,41.71
U42862,34,Female,10.0,533.66,69,26.56
U42863,56,Male,7.9,426.08,41,51.04
U42864,28,Female,4.2,410.18,87,61.62
U42865,30,Female,7.2,465.26,63,37.06
U42866,30,Female,7.7,227.96,57,95.08
U42867,25,Female,4.8,357.24,93,84.52
U42868,42,Other,2.8,320.27,79,76.38
U42869,58,Other,5.7,523.85,81,49.22
U42870,54,Male,6.3,576.48,48,22.89
U42871,31,Female,2.2,581.31,67,34.0
U42872,38,Male,9.1,202.28,62,86.88
U42873,37,Male,8.9,347.42,75,64.85
U42874,37,Male,8.1,304.63,50,77.34
U42875,59,Female,7.9,254.36,82,85.96
U42876,44,Male,8.2,553.74,47,24.33
U42877,50,Male,4.2,548.99,94,58.9
U42878,48,Male,5.1,565.26,76,35.1
U42879,33,Male,9.1,432.37,50,34.01
U42880,24,Male,4.6,373.41,65,55.44
U42881,33,Male,11.5,231.34,98,90.81
U42882,21,Male,11.2,594.57,56,23.16
U42883,20,Male,8.5,449.51,45,34.99
U42884,47,Male,10.0,586.45,55,0.0
U42885,36,Female,2.4,399.63,57,64.69
U42886,44,Male,6.8,404.6,51,35.75
U42887,46,Male,1.2,352.31,85,81.6
U42888,34,Male,6.3,293.99,44,62.63
U42889,18,Male,8.5,432.63,56,55.1
U42890,38,Male,1.4,325.62,67,79.19
U42891,50,Female,11.6,312.13,74,72.7
U42892,42,Male,10.0,411.17,66,48.25
U42893,28,Female,8.0,502.44,78,39.68
U42894,52,Male,7.7,373.43,72,72.71
U42895,53,Female,1.3,587.29,49,42.49
U42896,56,Female,7.5,533.47,72,29.14
U42897,45,Female,5.9,324.3,50,57.22
U42898,37,Female,3.3,425.06,70,66.25
U42899,56,Female,5.8,561.17,77,42.47
U42900,42,Male,11.0,292.56,73,64.34
U42901,25,Male,6.7,489.6,64,34.33
U42902,49,Female,5.0,415.55,96,90.06
U42903,37,Male,6.3,394.2,98,68.59
U42904,58,Female,9.3,318.88,90,74.76
U42905,37,Male,6.4,399.02,68,70.76
U42906,26,Female,2.9,428.1,46,53.72
U42907,30,Male,8.3,550.04,98,37.56
U42908,55,Male,11.0,340.72,44,44.53
U42909,39,Male,9.5,312.69,51,58.45
U42910,47,Female,5.3,531.85,78,44.85
U42911,54,Male,8.0,398.52,79,62.84
U42912,59,Male,1.6,527.37,68,37.68
U42913,40,Male,9.0,248.15,46,76.72
U42914,28,Male,3.6,587.52,55,16.82
U42915,31,Female,1.3,371.91,60,83.38
U42916,33,Female,1.7,530.22,77,44.0
U42917,56,Female,11.8,459.99,74,35.21
U42918,45,Female,7.2,294.89,95,76.23
U42919,57,Female,7.5,418.93,97,70.33
U42920,44,Male,1.4,444.13,57,40.36
U42921,27,Female,6.4,504.32,93,53.95
U42922,37,Male,6.7,409.14,91,74.88
U42923,44,Female,6.0,299.55,85,75.93
U42924,39,Male,4.6,220.95,43,81.32
U42925,49,Male,2.6,538.2,74,35.92
U42926,49,Female,11.0,422.13,52,22.94
U42927,55,Male,5.0,515.06,68,26.52
U42928,57,Male,5.1,488.97,87,32.43
U42929,22,Female,4.0,216.69,41,87.18
U42930,57,Female,8.2,390.35,56,39.5
U42931,26,Male,1.1,548.86,77,34.27
U42932,24,Male,11.6,530.42,45,5.54
U42933,35,Female,9.7,557.0,51,19.9
U42934,57,Female,8.6,438.52,58,43.41
U42935,18,Female,1.6,483.85,99,63.76
U42936,23,Male,3.5,431.35,64,46.32
U42937,31,Male,10.2,582.23,53,21.4
U42938,41,Female,7.1,416.17,46,63.33
U42939,34,Male,1.8,448.05,60,63.76
U42940,34,Female,12.0,256.14,64,66.07
U42941,38,Male,7.3,241.51,66,94.2
U42942,52,Female,8.2,276.22,94,100.0
U42943,51,Male,3.4,370.81,57,50.32
U42944,30,Female,5.8,580.91,52,20.32
U42945,31,Male,3.0,328.26,55,76.07
U42946,21,Male,2.2,527.73,69,30.42
U42947,41,Female,9.5,484.6,68,36.18
U42948,23,Male,8.6,354.69,75,74.72
U42949,37,Male,3.4,320.49,60,61.25
U42950,49,Female,10.2,238.74,40,57.27
U42951,40,Female,6.9,222.6,88,96.89
U42952,58,Male,2.2,541.48,75,60.73
U42953,31,Female,5.6,589.4,63,21.03
U42954,39,Male,3.5,318.42,76,68.44
U42955,34,Male,4.0,384.91,47,51.09
U42956,57,Female,1.1,289.37,95,86.88
U42957,19,Female,8.9,283.17,67,96.68
U42958,24,Female,3.1,532.56,67,36.47
U42959,52,Male,3.6,352.57,97,95.56
U42960,53,Male,5.0,294.12,93,82.84
U42961,31,Female,6.7,597.42,52,18.32
U42962,37,Female,9.3,426.9,80,53.68
U42963,45,Male,1.6,333.19,95,78.05
U42964,30,Female,5.8,292.79,83,98.4
U42965,24,Male,5.5,205.32,80,94.51
U42966,20,Female,8.4,404.82,98,65.09
U42967,22,Male,9.7,374.4,91,46.65
U42968,50,Male,1.6,482.23,70,67.07
U42969,26,Female,3.9,564.53,46,8.76
U42970,44,Male,1.6,526.06,46,41.66
U42971,32,Other,8.9,520.42,55,24.55
U42972,51,Male,6.5,493.17,57,36.37
U42973,35,Female,10.7,460.26,78,42.92
U42974,21,Male,2.7,407.76,49,45.89
U42975,51,Female,3.6,406.49,84,80.53
U42976,38,Female,10.7,567.05,59,20.6
U42977,35,Male,6.2,348.16,52,60.07
U42978,53,Male,8.4,212.24,72,88.79
U42979,52,Female,9.3,248.85,51,73.52
U42980,24,Male,4.4,385.06,53,65.86
U42981,51,Female,7.1,526.7,54,10.35
U42982,54,Male,8.2,205.53,81,99.74
U42983,19,Female,8.9,570.43,61,15.62
U42984,58,Male,5.6,434.47,77,57.39
U42985,33,Female,7.8,571.42,94,54.4
U42986,45,Male,7.1,203.83,98,98.26
U42987,47,Male,2.7,406.28,90,78.0
U42988,48,Male,8.5,342.66,74,63.86
U42989,25,Male,2.2,230.6,73,89.95
U42990,55,Female,10.7,206.96,62,83.04
U42991,52,Female,2.1,227.9,44,71.09
U42992,24,Female,11.7,278.91,55,56.78
U42993,35,Female,5.5,488.85,40,31.61
U42994,53,Female,1.5,402.3,97,70.02
U42995,38,Female,1.1,366.27,45,55.77
U42996,21,Female,10.5,457.84,58,53.68
U42997,49,Female,9.3,280.48,71,73.0
U42998,33,Female,11.9,297.46,63,49.63
U42999,35,Female,2.9,204.69,42,92.48
U43000,51,Male,4.3,403.18,87,69.27
U43001,39,Male,6.4,325.79,50,62.72
U43002,44,Male,3.9,402.73,45,56.33
U43003,29,Male,8.3,345.92,95,81.28
U43004,58,Female,4.4,557.19,78,44.83
U43005,49,Other,6.6,424.92,74,76.76
U43006,24,Male,5.4,286.24,68,87.53
U43007,57,Male,5.8,512.05,67,22.92
U43008,55,Female,6.3,249.31,85,82.62
U43009,57,Male,2.0,266.33,50,73.69
U43010,27,Male,7.5,567.8,55,14.84
U43011,53,Male,3.8,563.2,45,18.49
U43012,27,Female,2.5,499.05,57,41.18
U43013,24,Male,2.6,483.2,64,43.85
U43014,20,Male,7.7,281.52,74,76.35
U43015,29,Male,8.8,216.82,73,99.74
U43016,49,Male,5.0,442.35,93,65.58
U43017,47,Male,7.8,417.86,42,19.72
U43018,27,Female,1.5,277.01,75,93.26
U43019,38,Male,11.5,398.66,67,48.41
U43020,55,Female,7.9,406.04,49,45.86
U43021,37,Female,2.3,264.44,46,66.4
U43022,32,Male,5.8,478.47,78,55.15
U43023,38,Female,3.7,289.79,88,83.77
U43024,48,Female,4.4,403.03,52,55.21
U43025,36,Male,9.3,289.84,51,71.72
U43026,25,Male,1.7,408.09,75,82.22
U43027,59,Female,8.8,517.61,68,32.15
U43028,39,Male,4.7,441.09,61,63.98
U43029,29,Female,6.7,416.8,48,25.0
U43030,34,Male,8.4,342.38,84,83.88
U43031,59,Male,2.9,405.54,71,58.86
U43032,29,Other,10.7,444.61,53,39.33
U43033,48,Female,1.2,469.5,73,57.43
U43034,25,Female,4.7,592.21,86,28.07
U43035,35,Male,10.0,480.13,55,25.36
U43036,44,Female,8.3,306.95,76,79.73
U43037,59,Female,6.7,224.43,57,89.1
U43038,23,Female,9.8,591.14,46,22.4
U43039,45,Female,4.1,309.99,88,100.0
U43040,46,Female,11.2,403.99,70,59.15
U43041,35,Female,11.1,318.9,56,55.38
U43042,40,Female,11.5,279.51,56,81.7
U43043,53,Male,3.0,317.14,87,86.18
U43044,27,Female,5.6,527.06,59,39.28
U43045,44,Female,11.3,576.08,73,24.84
U43046,35,Male,8.5,336.61,69,68.63
U43047,58,Female,5.4,277.39,67,59.67
U43048,30,Male,1.8,491.91,63,36.59
U43049,40,Female,5.1,500.07,56,30.38
U43050,57,Female,7.0,310.68,68,66.02
U43051,40,Female,1.0,267.33,70,89.66
U43052,57,Male,4.6,345.86,91,83.1
U43053,46,Female,8.7,309.07,95,91.6
U43054,27,Male,6.1,430.21,43,27.23
U43055,47,Male,3.8,310.3,58,67.74
U43056,39,Female,2.0,405.01,53,50.68
U43057,48,Female,5.8,427.79,50,50.38
U43058,59,Male,9.9,527.28,93,46.41
U43059,40,Female,4.6,523.21,90,53.5
U43060,21,Female,4.3,215.44,51,100.0
U43061,57,Male,10.5,246.83,62,54.49
U43062,19,Male,7.5,293.84,75,79.4
U43063,31,Female,3.6,355.98,66,74.53
U43064,57,Male,6.4,550.31,91,48.72
U43065,43,Male,6.7,567.07,64,21.74
U43066,39,Female,2.6,333.36,53,77.04
U43067,57,Male,4.7,535.4,89,54.76
U43068,35,Male,1.4,455.46,78,72.43
U43069,25,Female,7.9,539.14,90,33.11
U43070,59,Female,4.8,229.53,97,97.46
U43071,53,Female,3.1,597.93,41,21.8
U43072,28,Female,9.3,543.07,49,20.88
U43073,33,Female,3.3,531.6,85,32.13
U43074,59,Female,6.3,314.03,96,69.75
U43075,32,Male,9.6,334.61,40,46.89
U43076,57,Male,9.9,553.81,55,25.97
U43077,36,Female,4.1,570.6,68,25.85
U43078,25,Female,5.3,361.61,63,78.76
U43079,34,Male,11.0,413.06,74,45.36
U43080,35,Male,11.6,556.88,92,45.79
U43081,19,Female,10.7,599.99,55,33.67
U43082,54,Female,7.6,233.93,51,85.79
U43083,41,Other,10.1,227.1,53,81.44
U43084,34,Male,11.8,200.92,77,85.85
U43085,32,Male,11.8,582.55,70,17.49
U43086,41,Female,4.8,348.77,85,97.77
U43087,40,Female,8.7,400.82,91,83.19
U43088,44,Female,5.6,592.92,72,33.48
U43089,39,Female,10.7,398.46,95,74.9
U43090,30,Female,6.9,567.69,44,23.89
U43091,29,Female,3.8,368.88,78,61.3
U43092,52,Female,4.1,482.13,67,35.2
U43093,45,Male,6.7,242.2,68,86.64
U43094,27,Male,4.6,435.48,94,65.74
U43095,27,Female,6.7,341.46,85,66.0
U43096,41,Female,8.9,243.06,93,92.9
U43097,45,Male,6.6,487.08,85,50.4
U43098,56,Male,6.1,312.06,69,70.12
U43099,54,Female,1.8,397.3,73,64.18
U43100,26,Female,2.9,485.44,49,45.78
U43101,53,Male,5.6,505.65,57,49.97
U43102,52,Female,5.8,367.52,86,74.25
U43103,19,Male,2.3,290.69,46,79.7
U43104,58,Female,6.8,320.65,46,64.78
U43105,55,Male,9.6,247.18,46,66.32
U43106,40,Female,8.3,504.45,79,30.83
U43107,29,Male,8.2,335.13,90,72.07
U43108,38,Male,10.7,364.66,67,63.69
U43109,46,Female,3.9,393.58,61,51.63
U43110,53,Female,5.2,244.37,67,93.15
U43111,54,Female,5.1,448.03,81,74.9
U43112,44,Male,1.6,520.44,71,58.4
U43113,23,Male,2.4,533.08,84,48.49
U43114,37,Male,3.8,336.62,59,79.6
U43115,58,Male,6.5,404.45,72,51.78
U43116,39,Male,7.2,247.81,59,75.84
U43117,40,Male,3.2,346.8,80,75.98
U43118,51,Male,1.5,460.23,85,63.8
U43119,21,Male,7.6,351.9,74,56.67
U43120,49,Female,7.4,538.23,74,29.0
U43121,33,Male,9.5,223.25,51,79.24
U43122,21,Female,4.5,419.51,82,69.51
U43123,45,Female,4.2,205.6,67,100.0
U43124,45,Other,7.7,391.11,42,43.62
U43125,58,Male,7.0,378.32,97,72.05
U43126,39,Female,10.4,322.57,41,42.16
U43127,25,Female,7.8,520.36,98,69.67
U43128,43,Male,1.7,265.65,66,91.16
U43129,56,Female,8.0,249.82,92,76.06
U43130,47,Female,4.5,521.61,85,47.97
U43131,26,Male,10.2,494.55,72,27.94
U43132,43,Female,1.6,250.89,88,100.0
U43133,59,Female,11.5,311.19,54,63.3
U43134,28,Female,11.0,536.93,78,40.49
U43135,42,Male,6.6,242.72,83,100.0
U43136,51,Male,7.5,527.5,84,40.41
U43137,44,Male,8.0,360.3,80,77.33
U43138,27,Female,4.2,429.47,94,79.78
U43139,32,Female,2.4,461.47,74,52.33
U43140,22,Female,7.3,375.47,68,73.13
U43141,29,Female,8.8,441.33,56,41.67
U43142,25,Male,10.6,508.6,81,41.37
U43143,23,Male,7.1,437.69,52,38.98
U43144,41,Female,8.0,460.52,42,38.13
U43145,18,Female,1.1,493.49,47,56.92
U43146,42,Female,11.2,426.37,96,72.24
U43147,28,Male,7.9,456.34,73,45.73
U43148,40,Other,11.8,229.9,51,55.96
U43149,53,Male,11.3,290.43,78,85.9
U43150,57,Other,8.5,467.29,64,46.37
U43151,24,Female,4.1,568.45,46,26.35
U43152,44,Female,3.5,518.15,93,47.89
U43153,38,Female,10.4,518.47,44,11.55
U43154,22,Female,3.8,326.95,71,72.07
U43155,50,Female,8.0,264.73,52,76.64
U43156,33,Female,2.3,229.89,61,100.0
U43157,28,Male,3.0,513.06,50,27.23
U43158,49,Other,4.0,319.96,62,84.35
U43159,41,Female,8.2,310.38,57,70.01
U43160,26,Female,5.7,388.78,86,82.79
U43161,53,Male,11.0,352.67,68,59.6
U43162,24,Male,8.3,262.2,51,74.67
U43163,45,Male,10.6,224.42,91,100.0
U43164,40,Female,2.1,532.74,92,50.34
U43165,56,Female,4.3,491.54,65,41.79
U43166,30,Male,11.3,259.99,61,63.92
U43167,24,Male,1.0,244.07,99,100.0
U43168,38,Male,3.2,250.83,64,92.42
U43169,56,Male,3.3,493.18,98,52.11
U43170,30,Female,2.1,439.75,44,46.48
U43171,53,Male,11.3,537.28,90,45.86
U43172,29,Male,4.9,364.03,43,53.38
U43173,25,Male,9.8,447.0,79,54.8
U43174,53,Female,2.9,276.06,74,96.1
U43175,40,Male,10.9,284.45,66,51.18
U43176,51,Female,2.9,351.87,74,88.52
U43177,40,Female,6.7,232.69,86,90.91
U43178,55,Female,7.2,522.75,61,31.88
U43179,46,Female,1.8,282.62,44,65.92
U43180,41,Female,1.1,299.97,71,95.48
U43181,39,Female,3.3,384.37,53,57.65
U43182,29,Male,4.7,436.18,88,60.57
U43183,33,Male,6.9,349.64,78,59.76
U43184,18,Female,1.2,391.15,52,53.13
U43185,47,Female,2.7,522.27,77,53.14
U43186,53,Female,1.1,248.42,66,82.25
U43187,59,Female,5.5,221.97,81,100.0
U43188,59,Male,6.6,514.07,74,40.12
U43189,41,Male,9.4,428.02,92,57.24
U43190,56,Male,6.4,522.44,62,36.01
U43191,55,Female,8.1,449.0,57,34.22
U43192,49,Male,10.8,574.87,51,22.31
U43193,49,Male,7.9,252.89,70,68.96
U43194,29,Male,2.4,489.71,58,41.08
U43195,27,Male,3.6,526.69,44,42.92
U43196,29,Female,8.9,572.73,89,27.14
U43197,30,Female,9.3,261.86,77,95.47
U43198,32,Male,1.5,257.97,60,89.12
U43199,47,Female,7.2,497.43,90,47.04
U43200,30,Male,9.2,489.77,79,50.59
U43201,18,Female,2.5,572.48,91,41.42
U43202,35,Female,3.5,353.97,98,72.05
U43203,56,Other,9.7,442.44,75,25.77
U43204,29,Male,7.6,548.7,68,45.23
U43205,26,Female,2.1,414.21,81,54.74
U43206,21,Female,10.6,284.08,97,80.21
U43207,44,Male,10.1,475.81,77,48.55
U43208,45,Male,7.0,564.51,52,22.88
U43209,41,Female,6.8,280.34,98,88.2
U43210,21,Female,1.6,491.12,50,41.13
U43211,45,Female,5.9,416.16,89,62.65
U43212,37,Female,4.0,353.3,44,54.08
U43213,46,Female,5.3,556.35,71,18.16
U43214,50,Male,8.6,439.68,87,54.1
U43215,47,Female,3.0,303.11,59,75.08
U43216,20,Male,10.9,491.8,46,16.9
U43217,36,Female,9.9,297.8,54,62.34
U43218,38,Male,12.0,201.43,87,92.97
U43219,57,Male,8.5,375.8,45,61.5
U43220,38,Female,3.6,551.41,86,52.12
U43221,37,Male,11.2,516.96,43,21.94
U43222,50,Male,2.0,307.17,57,86.58
U43223,55,Male,11.5,464.26,90,48.05
U43224,26,Female,3.7,517.89,88,56.04
U43225,48,Male,7.8,583.2,75,33.84
U43226,49,Male,9.6,392.61,95,60.98
U43227,58,Female,2.5,497.87,48,22.91
U43228,40,Male,5.5,579.04,82,53.38
U43229,40,Male,3.8,269.19,44,72.25
U43230,59,Female,11.6,533.46,55,19.95
U43231,33,Male,5.2,243.36,40,68.36
U43232,38,Female,1.4,244.27,44,82.33
U43233,29,Female,2.6,591.85,54,42.08
U43234,23,Male,6.8,432.22,84,62.6
U43235,31,Female,9.1,457.68,82,43.43
U43236,39,Other,5.4,445.95,48,51.65
U43237,48,Female,1.6,345.37,77,69.54
U43238,57,Male,6.3,485.45,51,29.46
U43239,59,Male,10.3,479.93,82,45.04
U43240,45,Female,2.4,464.52,81,59.86
U43241,22,Female,2.5,514.07,57,42.05
U43242,43,Female,5.3,494.98,83,61.67
U43243,44,Other,9.8,236.46,65,89.31
